trace_id,event_id,timestamp,activity,resource
Case3641,1,2013-06-13 12:13:02+00:00,Take in charge ticket,Value 2
Case3641,2,2013-06-13 12:27:46+00:00,Wait,Value 2
Case3641,3,2013-07-04 07:14:35+00:00,Resolve ticket,Value 2
Case3641,4,2013-07-19 07:14:49+00:00,Closed,Value 3
Case3642,0,2011-12-16 09:23:39+00:00,Assign seriousness,Value 1
Case3642,1,2011-12-16 09:34:36+00:00,Take in charge ticket,Value 9
Case3642,2,2012-01-09 07:21:28+00:00,Wait,Value 1
Case3642,3,2012-01-11 09:03:54+00:00,Take in charge ticket,Value 1
Case3642,4,2012-01-11 09:21:01+00:00,Resolve ticket,Value 1
Case3642,5,2012-01-11 09:21:01+00:00,Resolve ticket,Value 1
Case3642,6,2012-01-26 09:21:10+00:00,Closed,Value 5
Case3643,0,2013-04-29 07:09:27+00:00,Assign seriousness,Value 14
Case3643,1,2013-05-14 04:10:29+00:00,Take in charge ticket,Value 9
Case3643,2,2013-05-14 11:05:14+00:00,Wait,Value 9
Case3643,3,2013-05-17 12:59:05+00:00,Resolve ticket,Value 9
Case3643,4,2013-06-01 12:59:24+00:00,Closed,Value 3
Case3644,0,2010-07-02 07:46:43+00:00,Assign seriousness,Value 9
Case3644,1,2010-07-29 07:19:53+00:00,Take in charge ticket,Value 19
Case3644,2,2010-07-29 07:32:48+00:00,Resolve ticket,Value 19
Case3644,3,2010-08-13 07:32:57+00:00,Closed,Value 5
Case3645,0,2013-02-18 14:17:25+00:00,Assign seriousness,Value 4
Case3645,1,2013-02-20 07:14:23+00:00,Take in charge ticket,Value 2
Case3645,2,2013-02-21 12:57:49+00:00,Require upgrade,Value 4
Case3645,3,2013-03-29 06:26:34+00:00,Resolve ticket,Value 2
Case3645,4,2013-04-13 04:26:57+00:00,Closed,Value 3
Case3646,0,2012-04-16 09:22:42+00:00,Assign seriousness,Value 1
Case3646,1,2012-04-16 09:40:17+00:00,Take in charge ticket,Value 6
Case3646,2,2012-04-16 12:33:53+00:00,Take in charge ticket,Value 1
Case3646,3,2012-04-19 08:27:20+00:00,Resolve ticket,Value 17
Case3646,4,2012-05-30 09:30:29+00:00,Closed,Value 5
Case3647,0,2012-07-19 07:51:18+00:00,Assign seriousness,Value 13
Case3647,1,2012-07-19 08:01:33+00:00,Take in charge ticket,Value 4
Case3647,2,2012-07-23 07:05:58+00:00,Resolve ticket,Value 4
Case3647,3,2012-09-01 08:00:41+00:00,Closed,Value 5
Case3648,0,2011-03-08 08:26:19+00:00,Assign seriousness,Value 8
Case3648,1,2011-03-08 08:28:08+00:00,Take in charge ticket,Value 8
Case3648,2,2011-03-08 09:10:36+00:00,Resolve ticket,Value 9
Case3648,3,2011-05-06 06:44:01+00:00,Closed,Value 5
Case3649,0,2011-05-26 11:10:59+00:00,Assign seriousness,Value 8
Case3649,1,2011-05-26 11:11:37+00:00,Take in charge ticket,Value 8
Case3649,2,2011-05-27 04:31:20+00:00,Resolve ticket,Value 9
Case3649,3,2011-06-28 11:20:56+00:00,Closed,Value 5
Case3650,0,2011-07-01 11:03:56+00:00,Assign seriousness,Value 9
Case3650,1,2011-07-06 10:35:44+00:00,Take in charge ticket,Value 13
Case3650,2,2011-07-06 11:13:26+00:00,Wait,Value 13
Case3650,3,2011-07-11 10:05:39+00:00,Resolve ticket,Value 13
Case3650,4,2011-08-06 10:00:34+00:00,Closed,Value 5
Case3651,0,2011-09-28 06:39:22+00:00,Assign seriousness,Value 1
Case3651,1,2011-09-28 07:26:08+00:00,Take in charge ticket,Value 9
Case3651,2,2011-09-28 10:05:31+00:00,Resolve ticket,Value 7
Case3651,3,2011-11-05 08:40:22+00:00,Closed,Value 5
Case3652,0,2011-12-15 06:40:46+00:00,Assign seriousness,Value 6
Case3652,1,2011-12-15 06:59:27+00:00,Take in charge ticket,Value 6
Case3652,2,2011-12-15 08:38:24+00:00,Resolve ticket,Value 6
Case3652,3,2012-02-03 06:50:57+00:00,Closed,Value 5
Case3653,0,2013-10-24 09:57:06+00:00,Assign seriousness,Value 18
Case3653,1,2013-10-31 12:37:36+00:00,Take in charge ticket,Value 4
Case3653,2,2013-11-11 06:25:27+00:00,Resolve ticket,Value 12
Case3653,3,2013-11-26 06:25:44+00:00,Closed,Value 3
Case3654,0,2012-08-10 06:39:09+00:00,Assign seriousness,Value 4
Case3654,1,2012-08-10 12:21:33+00:00,Take in charge ticket,Value 4
Case3654,2,2012-08-13 05:22:20+00:00,Resolve ticket,Value 4
Case3654,3,2012-09-13 06:40:27+00:00,Closed,Value 5
Case3655,0,2011-04-05 11:54:51+00:00,Assign seriousness,Value 8
Case3655,1,2011-04-05 12:52:22+00:00,Take in charge ticket,Value 8
Case3655,2,2011-04-07 09:23:36+00:00,Resolve ticket,Value 8
Case3655,3,2011-05-06 12:00:41+00:00,Closed,Value 5
Case3656,0,2013-02-13 12:30:19+00:00,Assign seriousness,Value 4
Case3656,1,2013-03-13 13:47:11+00:00,Take in charge ticket,Value 12
Case3656,2,2013-03-13 13:49:47+00:00,Wait,Value 12
Case3656,3,2013-03-14 09:14:58+00:00,Wait,Value 12
Case3656,4,2013-03-14 09:19:33+00:00,Resolve ticket,Value 12
Case3656,5,2013-03-29 09:19:44+00:00,Closed,Value 3
Case3657,0,2012-09-04 11:37:34+00:00,Assign seriousness,Value 13
Case3657,1,2012-09-05 07:07:53+00:00,Take in charge ticket,Value 3
Case3657,2,2012-09-25 07:02:15+00:00,Resolve ticket,Value 1
Case3657,3,2012-10-10 07:02:36+00:00,Closed,Value 3
Case3658,0,2012-03-15 13:58:06+00:00,Assign seriousness,Value 1
Case3658,1,2012-03-19 06:34:07+00:00,Take in charge ticket,Value 9
Case3658,2,2012-03-19 08:18:58+00:00,Wait,Value 9
Case3658,3,2012-03-20 06:26:07+00:00,Resolve ticket,Value 4
Case3658,4,2012-05-10 10:10:42+00:00,Closed,Value 5
Case3659,0,2012-07-16 10:37:17+00:00,Assign seriousness,Value 4
Case3659,1,2012-07-18 05:06:40+00:00,Take in charge ticket,Value 4
Case3659,2,2012-07-23 05:48:56+00:00,Resolve ticket,Value 4
Case3659,3,2012-09-07 10:40:30+00:00,Closed,Value 5
Case3660,0,2012-01-20 09:34:17+00:00,Assign seriousness,Value 13
Case3660,1,2012-01-20 09:34:27+00:00,Take in charge ticket,Value 13
Case3660,2,2012-01-24 08:31:06+00:00,Resolve ticket,Value 13
Case3660,3,2012-03-10 09:40:39+00:00,Closed,Value 5
Case3661,0,2012-03-13 07:50:46+00:00,Assign seriousness,Value 1
Case3661,1,2012-03-13 07:50:56+00:00,Take in charge ticket,Value 1
Case3661,2,2012-03-19 08:11:35+00:00,Resolve ticket,Value 1
Case3661,3,2012-04-20 06:00:23+00:00,Closed,Value 5
Case3662,0,2013-02-08 11:21:14+00:00,Assign seriousness,Value 1
Case3662,1,2013-02-11 14:37:31+00:00,Take in charge ticket,Value 2
Case3662,2,2013-02-18 08:48:56+00:00,Wait,Value 2
Case3662,3,2013-02-21 06:00:59+00:00,Wait,Value 2
Case3662,4,2013-02-27 08:52:20+00:00,Resolve ticket,Value 10
Case3662,5,2013-03-14 08:52:40+00:00,Closed,Value 3
Case3663,0,2013-03-20 06:39:14+00:00,Assign seriousness,Value 1
Case3663,1,2013-03-21 06:44:42+00:00,Take in charge ticket,Value 12
Case3663,2,2013-03-21 06:52:04+00:00,Wait,Value 12
Case3663,3,2013-04-22 06:37:56+00:00,Resolve ticket,Value 12
Case3663,4,2013-05-07 06:38:14+00:00,Closed,Value 3
Case3664,0,2012-06-15 11:52:54+00:00,Assign seriousness,Value 13
Case3664,1,2012-06-19 07:58:35+00:00,Take in charge ticket,Value 9
Case3664,2,2012-06-19 08:01:55+00:00,Resolve ticket,Value 9
Case3664,3,2012-08-06 12:00:37+00:00,Closed,Value 5
Case3665,0,2012-04-20 06:35:20+00:00,Assign seriousness,Value 9
Case3665,1,2012-04-20 08:55:58+00:00,Take in charge ticket,Value 6
Case3665,2,2012-04-24 06:25:27+00:00,Wait,Value 12
Case3665,3,2012-05-07 07:30:24+00:00,Resolve ticket,Value 16
Case3665,4,2012-06-05 07:51:27+00:00,Closed,Value 5
Case3666,0,2013-06-26 06:53:23+00:00,Assign seriousness,Value 1
Case3666,1,2013-06-26 06:53:57+00:00,Take in charge ticket,Value 2
Case3666,2,2013-06-26 06:57:35+00:00,Wait,Value 1
Case3666,3,2013-07-23 06:39:51+00:00,Resolve ticket,Value 1
Case3666,4,2013-08-07 06:40:10+00:00,Closed,Value 3
Case3667,0,2012-04-12 07:31:24+00:00,Assign seriousness,Value 1
Case3667,1,2012-04-12 09:09:34+00:00,Take in charge ticket,Value 6
Case3667,2,2012-04-20 07:57:00+00:00,Resolve ticket,Value 6
Case3667,3,2012-05-26 07:40:22+00:00,Closed,Value 5
Case3668,0,2011-09-20 11:34:55+00:00,Assign seriousness,Value 1
Case3668,1,2011-09-20 12:02:48+00:00,Take in charge ticket,Value 17
Case3668,2,2011-09-21 06:57:49+00:00,Resolve ticket,Value 17
Case3668,3,2011-11-18 13:40:33+00:00,Closed,Value 5
Case3669,0,2013-10-03 06:33:19+00:00,Assign seriousness,Value 18
Case3669,1,2013-10-03 06:33:32+00:00,Assign seriousness,Value 18
Case3669,2,2013-10-03 06:33:37+00:00,Take in charge ticket,Value 18
Case3669,3,2013-10-03 07:51:13+00:00,Wait,Value 18
Case3669,4,2013-10-07 06:31:32+00:00,Take in charge ticket,Value 18
Case3669,5,2013-10-08 04:14:28+00:00,Require upgrade,Value 18
Case3669,6,2013-10-14 05:31:35+00:00,Require upgrade,Value 9
Case3669,7,2013-10-29 12:07:25+00:00,Resolve ticket,Value 9
Case3669,8,2013-11-13 12:07:43+00:00,Closed,Value 3
Case3670,0,2013-11-08 15:27:33+00:00,Assign seriousness,Value 14
Case3670,1,2013-11-26 07:05:34+00:00,Take in charge ticket,Value 14
Case3670,2,2013-11-26 13:46:59+00:00,Resolve ticket,Value 14
Case3670,3,2013-12-11 13:47:10+00:00,Closed,Value 3
Case3671,0,2011-10-12 05:03:44+00:00,Assign seriousness,Value 1
Case3671,1,2011-10-13 04:01:13+00:00,Take in charge ticket,Value 6
Case3671,2,2011-10-13 04:11:22+00:00,Resolve ticket,Value 6
Case3671,3,2011-11-25 07:10:41+00:00,Closed,Value 5
Case3672,0,2011-10-20 10:22:37+00:00,Assign seriousness,Value 9
Case3672,1,2011-10-20 10:22:53+00:00,Take in charge ticket,Value 9
Case3672,2,2011-10-20 11:45:36+00:00,Resolve ticket,Value 9
Case3672,3,2011-11-22 12:30:19+00:00,Closed,Value 5
Case3673,0,2013-05-06 12:44:50+00:00,Assign seriousness,Value 14
Case3673,1,2013-05-09 07:55:43+00:00,Take in charge ticket,Value 1
Case3673,2,2013-05-14 05:25:41+00:00,Wait,Value 1
Case3673,3,2013-05-14 07:23:33+00:00,Take in charge ticket,Value 1
Case3673,4,2013-05-23 05:16:12+00:00,Wait,Value 1
Case3673,5,2013-05-24 11:08:03+00:00,Resolve ticket,Value 1
Case3673,6,2013-06-08 11:08:24+00:00,Closed,Value 3
Case3674,0,2013-05-24 05:43:21+00:00,Assign seriousness,Value 14
Case3674,1,2013-05-30 05:29:20+00:00,Take in charge ticket,Value 11
Case3674,2,2013-06-19 04:41:13+00:00,Resolve ticket,Value 11
Case3674,3,2013-07-04 04:41:25+00:00,Closed,Value 3
Case3675,0,2012-05-24 12:51:53+00:00,Assign seriousness,Value 1
Case3675,1,2012-05-25 10:19:08+00:00,Take in charge ticket,Value 9
Case3675,2,2012-05-28 05:22:48+00:00,Resolve ticket,Value 9
Case3675,3,2012-06-26 13:00:54+00:00,Closed,Value 5
Case3676,0,2013-01-16 14:55:13+00:00,Assign seriousness,Value 13
Case3676,1,2013-02-07 12:43:28+00:00,Take in charge ticket,Value 2
Case3676,2,2013-02-15 07:35:06+00:00,Resolve ticket,Value 9
Case3676,3,2013-02-15 07:35:06+00:00,Resolve ticket,Value 9
Case3676,4,2013-03-02 07:35:24+00:00,Closed,Value 3
Case3677,0,2011-12-23 09:35:19+00:00,Assign seriousness,Value 1
Case3677,1,2011-12-23 09:35:48+00:00,Resolve ticket,Value 1
Case3677,2,2012-02-05 09:40:27+00:00,Closed,Value 5
Case3678,0,2013-03-08 14:50:25+00:00,Assign seriousness,Value 2
Case3678,1,2013-04-04 04:50:29+00:00,Take in charge ticket,Value 2
Case3678,2,2013-04-05 10:26:20+00:00,Resolve ticket,Value 2
Case3678,3,2013-04-20 10:26:37+00:00,Closed,Value 3
Case3679,0,2012-06-12 06:25:34+00:00,Assign seriousness,Value 1
Case3679,1,2012-06-12 06:25:42+00:00,Take in charge ticket,Value 1
Case3679,2,2012-06-18 09:15:56+00:00,Resolve ticket,Value 1
Case3679,3,2012-07-13 06:30:45+00:00,Closed,Value 5
Case3680,0,2010-06-28 06:50:23+00:00,Assign seriousness,Value 2
Case3680,1,2010-06-30 10:20:08+00:00,Take in charge ticket,Value 2
Case3680,2,2010-06-30 10:41:12+00:00,Resolve ticket,Value 2
Case3680,3,2010-08-11 07:00:27+00:00,Closed,Value 5
Case3681,0,2011-04-26 12:51:38+00:00,Assign seriousness,Value 8
Case3681,1,2011-04-26 12:58:09+00:00,Take in charge ticket,Value 8
Case3681,2,2011-05-05 06:18:13+00:00,Resolve ticket,Value 6
Case3681,3,2011-06-09 13:02:54+00:00,Closed,Value 5
Case3682,0,2011-03-01 14:54:03+00:00,Assign seriousness,Value 8
Case3682,1,2011-03-01 14:55:09+00:00,Take in charge ticket,Value 8
Case3682,2,2011-03-01 14:55:35+00:00,Resolve ticket,Value 8
Case3682,3,2011-04-14 13:01:18+00:00,Closed,Value 5
Case3683,0,2012-06-13 05:32:16+00:00,Assign seriousness,Value 4
Case3683,1,2012-06-13 05:33:24+00:00,Take in charge ticket,Value 4
Case3683,2,2012-06-13 08:01:40+00:00,Resolve ticket,Value 2
Case3683,3,2012-07-14 05:40:48+00:00,Closed,Value 5
Case3684,0,2010-12-09 12:51:45+00:00,Assign seriousness,Value 2
Case3684,1,2010-12-09 12:52:13+00:00,Take in charge ticket,Value 2
Case3684,2,2010-12-09 12:58:03+00:00,Resolve ticket,Value 2
Case3684,3,2011-01-11 13:07:14+00:00,Closed,Value 5
Case3685,0,2011-03-11 14:07:00+00:00,Assign seriousness,Value 8
Case3685,1,2011-03-11 14:19:12+00:00,Wait,Value 8
Case3685,2,2011-03-14 07:14:44+00:00,Take in charge ticket,Value 8
Case3685,3,2011-03-14 07:14:50+00:00,Wait,Value 8
Case3685,4,2011-03-14 08:27:05+00:00,Take in charge ticket,Value 8
Case3685,5,2011-03-14 08:28:34+00:00,Resolve ticket,Value 8
Case3685,6,2011-03-23 13:01:12+00:00,Take in charge ticket,Value 8
Case3685,7,2011-03-23 13:01:19+00:00,Wait,Value 8
Case3685,8,2011-04-01 12:25:46+00:00,Take in charge ticket,Value 2
Case3685,9,2011-04-01 12:26:38+00:00,Resolve ticket,Value 2
Case3685,10,2011-04-16 12:26:54+00:00,Closed,Value 5
Case3686,0,2010-10-26 04:22:10+00:00,Assign seriousness,Value 2
Case3686,1,2010-10-26 04:22:26+00:00,Take in charge ticket,Value 2
Case3686,2,2010-10-26 04:43:11+00:00,Resolve ticket,Value 2
Case3686,3,2010-11-27 06:30:48+00:00,Closed,Value 5
Case3687,0,2011-06-22 10:17:59+00:00,Assign seriousness,Value 8
Case3687,1,2011-06-22 10:49:09+00:00,Take in charge ticket,Value 8
Case3687,2,2011-06-22 10:49:20+00:00,Wait,Value 8
Case3687,3,2011-07-15 12:36:32+00:00,Take in charge ticket,Value 9
Case3687,4,2011-07-15 12:39:16+00:00,Wait,Value 9
Case3687,5,2011-07-22 11:57:52+00:00,Resolve ticket,Value 9
Case3687,6,2011-08-06 11:58:01+00:00,Closed,Value 5
Case3688,0,2013-10-29 09:54:20+00:00,Assign seriousness,Value 14
Case3688,1,2013-10-29 13:13:03+00:00,Assign seriousness,Value 14
Case3688,2,2013-11-11 07:22:06+00:00,Take in charge ticket,Value 12
Case3688,3,2013-12-09 09:17:27+00:00,Resolve ticket,Value 16
Case3688,4,2013-12-24 09:17:44+00:00,Closed,Value 3
Case3689,0,2011-11-23 12:16:49+00:00,Assign seriousness,Value 1
Case3689,1,2011-11-24 12:21:28+00:00,Take in charge ticket,Value 1
Case3689,2,2011-12-09 13:24:05+00:00,Wait,Value 13
Case3689,3,2011-12-14 13:52:46+00:00,Resolve ticket,Value 13
Case3689,4,2011-12-29 13:53:01+00:00,Closed,Value 5
Case3690,0,2010-09-17 11:05:55+00:00,Assign seriousness,Value 9
Case3690,1,2010-09-17 12:37:36+00:00,Assign seriousness,Value 9
Case3690,2,2010-09-20 10:10:43+00:00,Take in charge ticket,Value 9
Case3690,3,2010-09-20 10:11:13+00:00,Resolve ticket,Value 9
Case3690,4,2010-09-21 04:47:43+00:00,Take in charge ticket,Value 9
Case3690,5,2010-09-21 04:48:05+00:00,Resolve ticket,Value 9
Case3690,6,2010-11-04 13:11:26+00:00,Closed,Value 5
Case3691,0,2011-10-25 05:24:02+00:00,Assign seriousness,Value 4
Case3691,1,2011-10-28 04:43:41+00:00,Assign seriousness,Value 2
Case3691,2,2011-10-28 04:44:39+00:00,Take in charge ticket,Value 2
Case3691,3,2011-11-07 14:10:12+00:00,Wait,Value 10
Case3691,4,2011-11-29 13:39:51+00:00,Resolve ticket,Value 2
Case3691,5,2011-12-17 07:00:38+00:00,Closed,Value 5
Case3692,0,2013-02-14 06:20:06+00:00,Assign seriousness,Value 1
Case3692,1,2013-02-14 06:51:15+00:00,Resolve ticket,Value 1
Case3692,2,2013-02-28 09:00:00+00:00,Take in charge ticket,Value 1
Case3692,3,2013-03-04 09:42:39+00:00,Resolve ticket,Value 1
Case3692,4,2013-03-19 09:42:59+00:00,Closed,Value 3
Case3693,0,2010-07-01 06:32:09+00:00,Assign seriousness,Value 2
Case3693,1,2010-07-01 07:07:28+00:00,Take in charge ticket,Value 2
Case3693,2,2010-07-01 07:38:41+00:00,Resolve ticket,Value 2
Case3693,3,2010-08-05 06:40:24+00:00,Closed,Value 5
Case3694,0,2011-08-22 06:40:17+00:00,Assign seriousness,Value 13
Case3694,1,2011-08-22 11:08:16+00:00,Resolve ticket,Value 9
Case3694,2,2011-09-29 06:50:23+00:00,Closed,Value 5
Case3695,0,2011-02-01 12:39:33+00:00,Assign seriousness,Value 8
Case3695,1,2011-02-08 12:49:41+00:00,Take in charge ticket,Value 8
Case3695,2,2011-02-08 12:49:58+00:00,Resolve ticket,Value 8
Case3695,3,2011-03-11 12:40:39+00:00,Closed,Value 5
Case3696,0,2013-04-24 11:39:28+00:00,Assign seriousness,Value 14
Case3696,1,2013-05-10 11:41:45+00:00,Take in charge ticket,Value 2
Case3696,2,2013-05-13 06:00:17+00:00,Wait,Value 14
Case3696,3,2013-06-03 09:11:33+00:00,Resolve ticket,Value 1
Case3696,4,2013-06-18 09:11:48+00:00,Closed,Value 3
Case3697,0,2011-02-02 11:34:43+00:00,Assign seriousness,Value 13
Case3697,1,2011-02-18 09:44:51+00:00,Take in charge ticket,Value 2
Case3697,2,2011-02-25 11:55:12+00:00,Wait,Value 2
Case3697,3,2011-02-25 14:38:20+00:00,Take in charge ticket,Value 2
Case3697,4,2011-02-25 14:38:26+00:00,Resolve ticket,Value 2
Case3697,5,2011-03-12 14:38:47+00:00,Closed,Value 5
Case3698,0,2012-01-10 14:37:22+00:00,Take in charge ticket,Value 1
Case3698,1,2012-01-16 13:22:32+00:00,Wait,Value 2
Case3698,2,2012-01-27 07:20:57+00:00,Resolve ticket,Value 2
Case3698,3,2012-03-09 08:41:26+00:00,Closed,Value 5
Case3699,0,2012-02-02 13:33:22+00:00,Assign seriousness,Value 4
Case3699,1,2012-02-07 09:13:39+00:00,Take in charge ticket,Value 1
Case3699,2,2012-02-15 14:48:51+00:00,Resolve ticket,Value 2
Case3699,3,2012-03-06 13:40:26+00:00,Closed,Value 5
Case3700,0,2012-06-21 06:40:06+00:00,Assign seriousness,Value 1
Case3700,1,2012-06-21 10:31:55+00:00,Take in charge ticket,Value 6
Case3700,2,2012-06-26 11:13:09+00:00,Resolve ticket,Value 1
Case3700,3,2012-08-04 06:50:37+00:00,Closed,Value 5
Case3701,0,2010-11-23 08:14:17+00:00,Assign seriousness,Value 2
Case3701,1,2010-11-23 08:14:44+00:00,Take in charge ticket,Value 2
Case3701,2,2010-11-23 11:13:52+00:00,Resolve ticket,Value 2
Case3701,3,2011-01-06 08:20:45+00:00,Closed,Value 5
Case3702,0,2011-07-12 13:16:54+00:00,Assign seriousness,Value 9
Case3702,1,2011-07-13 06:15:53+00:00,Assign seriousness,Value 2
Case3702,2,2011-07-14 09:34:52+00:00,Resolve ticket,Value 13
Case3702,3,2011-08-25 13:00:26+00:00,Closed,Value 5
Case3703,0,2010-04-21 13:26:27+00:00,Assign seriousness,Value 2
Case3703,1,2010-05-04 10:24:10+00:00,Take in charge ticket,Value 16
Case3703,2,2010-05-05 13:32:34+00:00,Resolve ticket,Value 16
Case3703,3,2010-05-05 13:32:34+00:00,Resolve ticket,Value 16
Case3703,4,2010-06-04 13:32:55+00:00,Closed,Value 5
Case3704,0,2011-12-22 08:13:35+00:00,Assign seriousness,Value 9
Case3704,1,2011-12-22 08:13:44+00:00,Resolve ticket,Value 9
Case3704,2,2012-02-08 08:22:42+00:00,Closed,Value 5
Case3705,0,2013-10-18 11:05:20+00:00,Assign seriousness,Value 1
Case3705,1,2013-10-18 11:05:43+00:00,Take in charge ticket,Value 1
Case3705,2,2013-10-21 13:09:56+00:00,Resolve ticket,Value 16
Case3705,3,2013-10-24 12:30:29+00:00,Take in charge ticket,Value 16
Case3705,4,2013-10-25 11:14:49+00:00,Wait,Value 12
Case3705,5,2013-11-11 07:04:39+00:00,Resolve ticket,Value 12
Case3705,6,2013-11-26 07:04:54+00:00,Closed,Value 3
Case3706,0,2010-12-27 08:43:45+00:00,Assign seriousness,Value 9
Case3706,1,2010-12-27 12:59:31+00:00,Take in charge ticket,Value 2
Case3706,2,2010-12-27 13:55:56+00:00,Resolve ticket,Value 2
Case3706,3,2011-01-28 08:50:29+00:00,Closed,Value 5
Case3707,0,2012-07-11 11:28:25+00:00,Assign seriousness,Value 1
Case3707,1,2012-07-11 11:46:13+00:00,Take in charge ticket,Value 17
Case3707,2,2012-07-12 04:12:45+00:00,Resolve ticket,Value 17
Case3707,3,2012-09-08 11:30:41+00:00,Closed,Value 5
Case3708,0,2013-09-04 07:14:28+00:00,Assign seriousness,Value 18
Case3708,1,2013-09-19 04:09:47+00:00,Take in charge ticket,Value 2
Case3708,2,2013-09-19 05:57:08+00:00,Wait,Value 2
Case3708,3,2013-10-07 10:24:13+00:00,Resolve ticket,Value 2
Case3708,4,2013-10-22 10:24:27+00:00,Closed,Value 3
Case3709,0,2011-11-23 06:42:30+00:00,Assign seriousness,Value 1
Case3709,1,2011-11-23 07:47:16+00:00,Take in charge ticket,Value 2
Case3709,2,2011-11-23 08:03:08+00:00,Resolve ticket,Value 2
Case3709,3,2011-12-24 06:53:24+00:00,Closed,Value 5
Case3710,0,2011-07-14 04:13:57+00:00,Assign seriousness,Value 13
Case3710,1,2011-07-15 10:42:37+00:00,Assign seriousness,Value 13
Case3710,2,2011-07-27 05:23:52+00:00,Take in charge ticket,Value 6
Case3710,3,2011-08-03 09:57:22+00:00,Resolve ticket,Value 6
Case3710,4,2011-08-18 09:57:37+00:00,Closed,Value 5
Case3711,0,2011-07-11 04:22:13+00:00,Assign seriousness,Value 9
Case3711,1,2011-07-11 04:22:33+00:00,Take in charge ticket,Value 9
Case3711,2,2011-07-11 04:22:46+00:00,Resolve ticket,Value 9
Case3711,3,2011-09-01 04:30:39+00:00,Closed,Value 5
Case3712,0,2012-04-02 07:21:01+00:00,Assign seriousness,Value 1
Case3712,1,2012-04-03 04:52:30+00:00,Take in charge ticket,Value 9
Case3712,2,2012-04-03 04:53:49+00:00,Resolve ticket,Value 9
Case3712,3,2012-05-20 07:30:38+00:00,Closed,Value 5
Case3713,0,2012-05-21 10:58:47+00:00,Assign seriousness,Value 4
Case3713,1,2012-05-25 05:51:17+00:00,Take in charge ticket,Value 2
Case3713,2,2012-05-31 06:19:30+00:00,Resolve ticket,Value 2
Case3713,3,2012-06-21 11:00:35+00:00,Closed,Value 5
Case3714,0,2011-12-12 12:58:23+00:00,Assign seriousness,Value 1
Case3714,1,2011-12-14 14:21:08+00:00,Take in charge ticket,Value 2
Case3714,2,2011-12-14 14:36:24+00:00,Resolve ticket,Value 2
Case3714,3,2012-01-25 13:01:06+00:00,Closed,Value 5
Case3715,0,2012-06-28 13:30:30+00:00,Assign seriousness,Value 4
Case3715,1,2012-06-28 13:30:51+00:00,Take in charge ticket,Value 4
Case3715,2,2012-06-29 04:54:27+00:00,Resolve ticket,Value 4
Case3715,3,2012-08-02 05:14:11+00:00,Closed,Value 5
Case3716,0,2010-09-20 12:41:40+00:00,Assign seriousness,Value 7
Case3716,1,2010-09-20 12:42:53+00:00,Take in charge ticket,Value 7
Case3716,2,2010-09-20 12:43:02+00:00,Resolve ticket,Value 7
Case3716,3,2010-10-21 12:50:34+00:00,Closed,Value 5
Case3717,0,2011-03-02 12:52:50+00:00,Assign seriousness,Value 8
Case3717,1,2011-03-02 13:04:57+00:00,Take in charge ticket,Value 11
Case3717,2,2011-03-02 13:08:02+00:00,Wait,Value 11
Case3717,3,2011-03-15 09:44:13+00:00,Wait,Value 2
Case3717,4,2011-04-13 06:19:02+00:00,Take in charge ticket,Value 6
Case3717,5,2011-04-13 06:19:25+00:00,Resolve ticket,Value 6
Case3717,6,2011-04-28 06:19:33+00:00,Closed,Value 5
Case3718,0,2012-01-17 12:20:12+00:00,Assign seriousness,Value 1
Case3718,1,2012-01-18 12:35:19+00:00,Take in charge ticket,Value 9
Case3718,2,2012-01-20 11:59:59+00:00,Resolve ticket,Value 9
Case3718,3,2012-01-24 13:59:13+00:00,Take in charge ticket,Value 9
Case3718,4,2012-01-26 14:07:15+00:00,Wait,Value 9
Case3718,5,2012-02-08 12:50:41+00:00,Resolve ticket,Value 9
Case3718,6,2012-03-09 12:50:57+00:00,Closed,Value 5
Case3719,0,2011-10-10 06:13:29+00:00,Assign seriousness,Value 1
Case3719,1,2011-10-10 06:13:39+00:00,Take in charge ticket,Value 1
Case3719,2,2011-10-10 06:57:00+00:00,Resolve ticket,Value 1
Case3719,3,2011-11-10 08:20:28+00:00,Closed,Value 5
Case3720,0,2011-04-01 09:09:30+00:00,Assign seriousness,Value 8
Case3720,1,2011-04-06 10:14:56+00:00,Take in charge ticket,Value 16
Case3720,2,2011-04-06 10:17:47+00:00,Resolve ticket,Value 16
Case3720,3,2011-05-30 09:10:52+00:00,Closed,Value 5
Case3721,0,2011-10-06 05:47:17+00:00,Assign seriousness,Value 1
Case3721,1,2011-10-11 07:30:33+00:00,Take in charge ticket,Value 13
Case3721,2,2011-10-24 05:11:13+00:00,Resolve ticket,Value 13
Case3721,3,2011-11-08 07:50:44+00:00,Closed,Value 5
Case3722,0,2010-10-07 07:47:11+00:00,Assign seriousness,Value 14
Case3722,1,2010-10-07 07:49:24+00:00,Assign seriousness,Value 2
Case3722,2,2010-10-07 07:49:47+00:00,Take in charge ticket,Value 2
Case3722,3,2010-11-19 08:29:13+00:00,Resolve ticket,Value 21
Case3722,4,2010-11-19 08:30:12+00:00,Closed,Value 21
Case3723,0,2011-11-14 08:01:51+00:00,Assign seriousness,Value 4
Case3723,1,2011-11-14 11:54:35+00:00,Take in charge ticket,Value 6
Case3723,2,2011-11-14 12:18:21+00:00,Resolve ticket,Value 6
Case3723,3,2012-01-12 08:10:36+00:00,Closed,Value 5
